Feature	Gain	Cover	Frequency
canarito307	0.000743778140824181	0.000355841505595773	0.000761882435679541
canarito114	0.00074320880688218	0.000440483243143668	0.000996307800504015
canarito103	0.0007425106939868	0.000370159316558378	0.000820488776885659
canarito298	0.00074141093693312	0.000768789394139768	0.000937701459297896
canarito466	0.000740360053346387	0.000325102115201215	0.000820488776885659
canarito375	0.000737381296553015	0.000605774217260148	0.000879095118091778
canarito99	0.000734709005575902	0.00101277636152706	0.00117212682412237
canarito20	0.000733467068948662	0.000527232333093568	0.000937701459297896
ccuenta_debitos_automaticos	0.000731672100502722	0.00176352065474149	0.00310613608392428
canarito65	0.00073051076787656	0.000466520513892936	0.000937701459297896
canarito427	0.000727379756813393	0.000738573257913055	0.00123073316532849
canarito458	0.000725396676095917	0.000474415917535143	0.000820488776885659
ctarjeta_master	0.000723996106195327	0.000100507807418096	0.000293031706030593
canarito351	0.000723290561680904	0.000783214723082067	0.00105491414171013
canarito45	0.00072068826699129	0.000289958071571852	0.000761882435679541
canarito385	0.000719632034531463	0.00065422540284299	0.000937701459297896
canarito319	0.000719627052335439	0.000894291547904098	0.000996307800504015
canarito58	0.00071783765242675	0.000526006628125055	0.000996307800504015
canarito380	0.000717205031478158	0.000531092228564588	0.000879095118091778
canarito224	0.000715644045422652	0.00191121810344735	0.00111352048291625
canarito342	0.000715081727736895	0.000539012719735391	0.000820488776885659
canarito403	0.000713395183929112	0.000747264294604999	0.00128933950653461
canarito451	0.000712925387111193	0.000469767556879699	0.00117212682412237
canarito254	0.000710957461432156	0.00209233572417481	0.000996307800504015
canarito188	0.000710921672022352	0.000427469983668019	0.000937701459297896
canarito194	0.00070761875426899	0.00103287505586455	0.00123073316532849
canarito229	0.000706581848395104	0.000650903097270441	0.000820488776885659
canarito496	0.000705295104279561	0.00178854725648163	0.000937701459297896
canarito174	0.000702786268081966	0.000830841604153921	0.000996307800504015
canarito19	0.000702554712656804	0.000431555666896397	0.000996307800504015
canarito180	0.000701484604471416	0.000889098429484871	0.000996307800504015
canarito391	0.000700659558334129	0.000502245154612647	0.000937701459297896
canarito470	0.000699768116541625	0.000894943823647576	0.000996307800504015
canarito55	0.000697075441691989	0.00103260267698266	0.00105491414171013
canarito18	0.000692063271717535	0.000725011656740965	0.00111352048291625
canarito400	0.000687268441418183	0.00103927237565635	0.000937701459297896
canarito465	0.000686856144949711	0.00106617337417583	0.000937701459297896
canarito428	0.000685553955499067	0.000668120309752132	0.000879095118091778
canarito357	0.000684345626731525	0.000638732061969063	0.00111352048291625
canarito220	0.000683164884186083	0.000581711693404596	0.000820488776885659
canarito265	0.00068047894545473	0.000475655958234282	0.00123073316532849
canarito479	0.000679623996930497	0.000488748064228374	0.00105491414171013
canarito123	0.000677302688456249	0.000372033713337713	0.00111352048291625
canarito414	0.000672367488465491	0.00069654447965061	0.000937701459297896
canarito32	0.000671942438588373	0.000488841246477442	0.000820488776885659
canarito411	0.000671523256077065	0.0016895984597691	0.000937701459297896
canarito43	0.000670822696218302	0.000456980085161408	0.00105491414171013
canarito251	0.000669739544792764	0.000321847904349138	0.000761882435679541
canarito244	0.00066929824255499	0.000669543131016751	0.000703276094473422
canarito248	0.000668941961396507	0.00233516866524671	0.000879095118091778
canarito495	0.000667915093505683	0.000778458844446929	0.000996307800504015
canarito93	0.000664719517883008	0.00149734197634533	0.00111352048291625
canarito358	0.000661284816243545	0.000669206241347043	0.00117212682412237
canarito182	0.000661030501077334	0.00154968889672576	0.000996307800504015
mpagomiscuentas	0.000653684038232487	0.00197904044503842	0.00293031706030593
canarito211	0.000652716416169492	0.000529529633926367	0.000879095118091778
canarito3	0.000652528188343555	0.00155621523809319	0.000879095118091778
cpagomiscuentas	0.000651265680454077	0.00178006767181642	0.00345777413116099
canarito250	0.00064956943084922	0.000300283381555147	0.000761882435679541
canarito423	0.000649272628996116	0.000781888667999173	0.00111352048291625
canarito49	0.000649228429894962	0.000634646378740685	0.00111352048291625
canarito239	0.000647984153078805	0.000698107074288831	0.000937701459297896
canarito175	0.000642237906197935	0.000742354306865632	0.000937701459297896
canarito183	0.000641175908462395	0.000575525825639526	0.000703276094473422
canarito8	0.000641003043865209	0.000495743900773807	0.000937701459297896
canarito277	0.00064047628996484	0.000622719050859947	0.000879095118091778
canarito352	0.000638283441467983	0.000589585593450865	0.000879095118091778
canarito207	0.000638105796038979	0.000695411956931164	0.000996307800504015
canarito377	0.000636793720290796	0.000439239618511872	0.000820488776885659
canarito105	0.000635669260422078	0.000290194611127179	0.000820488776885659
canarito163	0.000632670936763616	0.000488253481521781	0.000937701459297896
canarito132	0.000628566661121573	0.000482185883534374	0.000761882435679541
canarito359	0.000625032681139828	0.00124586458970601	0.000996307800504015
canarito453	0.000622980195397627	0.000734021663439335	0.000761882435679541
canarito47	0.000621579249671988	0.000830393612571862	0.00105491414171013
canarito247	0.000620124699758021	0.000942054618416898	0.00105491414171013
canarito126	0.000616856483646708	0.000363977032725964	0.000937701459297896
canarito238	0.000615678260908075	0.00128548138129065	0.000879095118091778
cextraccion_autoservicio	0.000613289237217727	0.000937685804508659	0.00187540291859579
mcaja_ahorro_dolares	0.000610527058105283	0.000958723489202148	0.00228564730703862
canarito57	0.000609851498650572	0.000301010919884411	0.000820488776885659
canarito249	0.000608760487745046	0.000602570181465262	0.000879095118091778
canarito456	0.000608580681410296	0.000567401050307304	0.000820488776885659
canarito172	0.000603904246065485	0.000542786600822656	0.000996307800504015
canarito481	0.000596532470121812	0.00142687110852112	0.00111352048291625
canarito485	0.000595920680726763	0.000588496077923297	0.000937701459297896
canarito306	0.000595299623736424	0.00116090746608435	0.00105491414171013
canarito51	0.000594348096321859	0.000518896105734615	0.000761882435679541
canarito349	0.000590597161986579	0.00135296683321202	0.00105491414171013
canarito407	0.000588433323583623	0.000630406586408079	0.000761882435679541
numero_de_cliente	0.000583551009235981	0.00164849792006468	0.00269589169548145
canarito489	0.00058247893182222	0.000627765228040259	0.000879095118091778
canarito420	0.000581175591135492	0.000469057938213718	0.000879095118091778
canarito201	0.000574485995952375	0.00046748100784487	0.000937701459297896
canarito355	0.000574266164975421	0.000268418636306456	0.000644669753267304
canarito131	0.000568420189325943	0.000995215091510345	0.000761882435679541
canarito280	0.000567489332994396	0.000334058362909738	0.000761882435679541
canarito96	0.000567100903260869	0.000603369398447655	0.000703276094473422
canarito177	0.000567005543452848	0.000501291828526025	0.000879095118091778
canarito300	0.000566535213854918	0.00089995774543398	0.000820488776885659
canarito445	0.000561566226591585	0.000657042373910977	0.000937701459297896
canarito350	0.000561482961568368	0.000620224633731042	0.000703276094473422
canarito412	0.000553842462757729	0.000612501258856346	0.000820488776885659
canarito106	0.000553473589659572	0.00063823747926247	0.000703276094473422
canarito137	0.000545591204045979	0.000656314835581714	0.000761882435679541
canarito205	0.000545077105470093	0.000423667431119502	0.000703276094473422
canarito68	0.000543388365666894	0.000468122531790379	0.000820488776885659
canarito296	0.000542743473636563	0.000340072201907297	0.000644669753267304
canarito30	0.000541703474690343	0.000636427593270951	0.000761882435679541
Visa_cconsumos	0.000539977450603541	0.00260002845642529	0.00609505948543632
canarito430	0.000537430003508204	0.000408532483511222	0.000703276094473422
canarito121	0.000536939148800253	0.000552893290913906	0.00111352048291625
canarito436	0.000526323502232493	0.000895753792427939	0.000879095118091778
canarito381	0.000525258366957822	0.000512172648071074	0.000820488776885659
canarito158	0.00052044537626014	0.000292760706909213	0.000703276094473422
canarito166	0.000519293439665792	0.000503280911150367	0.000644669753267304
canarito374	0.000517073093623556	0.000632775565894007	0.000879095118091778
canarito282	0.000512437144091135	0.000207778495758953	0.000586063412061185
canarito464	0.000511792780494275	0.000453460663292753	0.000820488776885659
canarito178	0.000509212453495203	0.000643183306328401	0.000703276094473422
canarito200	0.00049599882861234	0.000640061700984614	0.000644669753267304
canarito492	0.000494693232793322	0.000238087814234735	0.000703276094473422
canarito338	0.000492951002062148	0.000211100801331503	0.000644669753267304
canarito435	0.000485564076926127	0.000757933662123315	0.000761882435679541
canarito396	0.000469507357367326	0.000277948313240015	0.000644669753267304
canarito41	0.000468929388728994	0.000235174076985024	0.000586063412061185
canarito473	0.000461821401815053	0.000777347825323423	0.000937701459297896
canarito452	0.000461265433718065	0.000631832991605355	0.000761882435679541
cmobile_app_trx	0.000458747272234972	0.000266375794692267	0.000293031706030593
Master_mconsumospesos	0.000454838508424962	0.00258514080017031	0.00257867901306921
canarito401	0.000453175614752032	0.000516792337265266	0.000820488776885659
canarito2	0.000448200037086334	0.000241635907564643	0.000879095118091778
canarito73	0.000447364914855675	0.000444418401200474	0.000586063412061185
canarito159	0.000439820582939719	0.00046287923831396	0.000820488776885659
canarito70	0.000439459884498264	0.000302913988124998	0.000644669753267304
canarito234	0.000436305716230385	0.000533525718838333	0.000703276094473422
canarito89	0.00041419364976666	0.00057784821400092	0.000586063412061185
canarito48	0.00041166115946232	0.000816509457460691	0.000586063412061185
canarito64	0.000406662663876869	0.000253000558018315	0.000586063412061185
canarito376	0.000403354529156451	0.00026909599957853	0.000586063412061185
canarito196	0.000399754908793898	0.000291115681819892	0.000527457070855067
canarito198	0.000398718806996279	0.000553036648220165	0.000703276094473422
canarito324	0.000392586607778086	0.000552839531924059	0.000703276094473422
canarito312	0.000382450440732584	0.000327320569515571	0.000468850729648948
mplazo_fijo_dolares	0.000372143273305864	0.00321589144411341	0.000468850729648948
ctarjeta_master_transacciones	0.000371624852379783	0.000453797552962461	0.000527457070855067
canarito116	0.000368264020827702	0.000651992612798009	0.000586063412061185
cplazo_fijo	0.000367915481532357	0.00321447937464676	0.00041024438844283
canarito87	0.000364376438495497	0.000188464682673227	0.000586063412061185
canarito170	0.000363536875386146	0.000518078969088939	0.000586063412061185
mtransferencias_emitidas	0.00035722281995876	0.00139228615838617	0.00293031706030593
canarito26	0.000339313093527101	0.000881091923930313	0.000586063412061185
Master_mpagospesos	0.000336823111649846	0.000815993371158159	0.00105491414171013
Master_mpagominimo	0.000325746792243011	0.000924575778851285	0.000527457070855067
Visa_mpagado	0.000322421572173681	0.000618848403590957	0.000586063412061185
matm_other	0.000320116620648264	0.000964321592011557	0.000761882435679541
Visa_mconsumosdolares	0.000287761329126961	0.000893524586315613	0.00152376487135908
canarito281	0.000277774114810983	0.000327596532330119	0.000468850729648948
Master_mconsumototal	0.000224071593324584	0.00176726944830016	0.00187540291859579
ctransferencias_emitidas	0.000182205167965806	0.000594814551196657	0.0015823712125652
Visa_msaldodolares	0.000152315231989217	0.000892191363367406	0.000468850729648948
ctarjeta_debito	0.00012067538147048	0.000107980307006839	0.000234425364824474
ctarjeta_visa_debitos_automaticos	0.000112197656862814	0.000264042654532904	0.000761882435679541
Master_madelantopesos	0.000102524425026392	0.000128577167983583	0.000293031706030593
Master_cconsumos	0.000100983918732869	0.000259885292651397	0.000527457070855067
Visa_fultimo_cierre	0.000100704102714751	3.07429743272152e-05	5.86063412061185e-05
Master_mconsumosdolares	8.95912115439344e-05	0.000234493129780294	0.000527457070855067
Master_msaldodolares	8.82870986873386e-05	0.000330166212044809	0.000175819023618356
matm	6.17816248330646e-05	0.000560767190960175	0.00140655218894684
Master_fultimo_cierre	5.11730308695494e-05	0.000111187926734381	0.000234425364824474
cseguro_vivienda	3.75703286716096e-05	8.17602556920915e-05	5.86063412061185e-05
Visa_mpagosdolares	2.56776179065261e-05	0.00032585832499173	0.000293031706030593
ccheques_emitidos	2.56670376691303e-05	0.000710901713872436	0.000117212682412237
mprestamos_prendarios	2.38086855709585e-05	0.00055896447283397	5.86063412061185e-05
ctarjeta_master_debitos_automaticos	1.92382235129352e-05	0.000149851392232399	5.86063412061185e-05
Visa_delinquency	1.72419996240161e-05	3.15565270402343e-05	0.000117212682412237
mttarjeta_master_debitos_automaticos	1.33815058998363e-05	3.51189561007673e-05	5.86063412061185e-05
ccajas_depositos	1.28630243807159e-05	0.000166828481226106	5.86063412061185e-05
catm_trx_other	6.66985671855887e-06	0.000203284244207738	0.000293031706030593
mcaja_ahorro_adicional	1.94337297183577e-06	8.46309857499254e-05	5.86063412061185e-05
ctarjeta_visa_descuentos	1.68467074984683e-06	5.3013531854531e-05	5.86063412061185e-05
minversion1_pesos	1.34974572131599e-06	9.80492296157558e-05	5.86063412061185e-05
Master_mpagado	7.63509893821062e-07	4.63832564400582e-05	5.86063412061185e-05
Visa_madelantodolares	8.99700644133983e-08	0.000589571257720239	0.000820488776885659
Visa_cadelantosefectivo	4.76779995497823e-08	7.47142440894679e-05	0.000175819023618356
Visa_madelantopesos	1.53149274936846e-08	0.000586270455743629	0.000703276094473422
Master_madelantodolares	8.32476845562454e-12	1.40884392725907e-05	5.86063412061185e-05
