Feature	Gain	Cover	Frequency
mv_status07	0.0002840611612118	0.000567996107175951	0.000438392903192532
ctarjeta_visa	0.000283972181169843	7.21503845180567e-05	0.000128939089174274
cinversion2	0.000263675572525098	0.0038136889993125	0.000386817267522822
cseguro_accidentes_personales	0.00026350830676647	0.000479747428771206	0.000361029449687967
ccheques_emitidos	0.000256772050425083	0.00560115767903513	0.000541544174531951
mtarjeta_master_descuentos	0.00025411064525816	0.00569405154734871	0.00064469544587137
Master_mpagado	0.000244940186199939	0.000676035002528739	0.000464180721027387
mvr_msaldodolares2	0.000217943668195229	0.00214967830620051	0.00123781525607303
mv_msaldodolares	0.000211202985109826	0.000588413891465247	0.000335241631853113
Master_mconsumosdolares	0.000209485575622868	0.00054619409998522	0.00105730053122905
mv_mpagosdolares	0.000208200294564393	0.000413157767530071	0.000257878178348548
mv_Finiciomora	0.000195431699568798	0.00232296434531758	0.000361029449687967
mvr_mpagosdolares	0.000194035108770149	0.000798944860702095	0.000412605085357677
mforex_sell	0.000135543496653842	0.000441241406051124	0.000309453814018258
mcheques_depositados	0.000129259056633521	0.00118244808538538	0.000206302542678839
ccajas_extracciones	9.50052977226231e-05	0.00119358740569262	0.000206302542678839
Master_msaldodolares	8.84515984425225e-05	0.000162498235959839	0.000154726907009129
mcaja_ahorro_adicional	8.17726481192913e-05	0.000683706814678292	0.000128939089174274
mcheques_emitidos	7.00991268041471e-05	0.00110195264400675	0.000128939089174274
ccajeros_propios_descuentos	6.52096200469093e-05	0.000488684305466259	0.000103151271339419
ccajas_depositos	6.45678171690592e-05	0.000490277055490577	0.000128939089174274
mv_status03	5.66468345874091e-05	5.61831648228963e-06	2.57878178348548e-05
ctarjeta_visa_descuentos	5.19770205954769e-05	0.000187489715144403	7.73634535045644e-05
tcuentas	4.9661857851857e-05	0.000403138535768618	7.73634535045644e-05
minversion2	4.50104575579156e-05	0.000433803938668241	0.000103151271339419
ccheques_depositados	4.42898983084576e-05	0.000370697673365577	7.73634535045644e-05
mcajeros_propios_descuentos	3.7945703217414e-05	5.32061918971444e-05	5.15756356697096e-05
cseguro_vida	3.07718022832591e-05	0.000214052098654698	0.000438392903192532
cforex_sell	2.15860062354136e-05	2.2604340120686e-05	2.57878178348548e-05
Master_delinquency	1.49186473878929e-05	8.97798632784968e-05	0.000128939089174274
Visa_delinquency	8.14844630490522e-06	0.00015720363301117	0.000180514724843984
minversion1_pesos	5.37527579338466e-06	2.01655657692361e-05	5.15756356697096e-05
Visa_cadelantosefectivo	4.65486843130553e-09	1.82371863757037e-05	5.15756356697096e-05
Visa_madelantopesos	5.94908029744867e-10	3.28777763747985e-05	7.73634535045644e-05
Visa_madelantodolares	5.03770940787679e-10	4.55582114187784e-06	2.57878178348548e-05
Master_madelantopesos	5.41359842260434e-13	2.83001095343327e-05	0.000128939089174274
